unique_item_id,category,rating,price,product_popularity
Books_1165,Books,2.0,757.735,0.165
Books_1166,Books,3.5,700.3575,0.72
Books_1167,Books,3.75,662.4575,0.3925
Books_1168,Books,2.3333333333333335,485.1016666666667,0.5816666666666667
Books_1169,Books,1.0,429.37,0.25
Books_117,Books,3.5,468.295,0.40499999999999997
Books_1170,Books,5.0,41.03,0.39
Books_1171,Books,1.5,620.7725,0.6825
Books_1172,Books,1.0,99.97,0.05
Books_1173,Books,2.0,737.7466666666666,0.61
Books_1174,Books,3.0,724.58,0.345
Books_1176,Books,1.0,41.1,0.32
Books_1177,Books,5.0,300.69,0.52
Books_1178,Books,2.0,453.45,0.24
Books_1179,Books,4.666666666666667,512.8433333333334,0.25666666666666665
Books_118,Books,3.0,558.01,0.29000000000000004
Books_1180,Books,2.0,249.69,0.41500000000000004
Books_1181,Books,5.0,169.59,0.15
Books_1182,Books,1.5,777.285,0.625
Books_1183,Books,3.0,271.115,0.855
Books_1184,Books,3.5,737.755,0.235
Books_1185,Books,4.0,186.94,0.39
Books_1186,Books,3.0,393.87,0.4
Books_1187,Books,2.5,325.23,0.775
Books_1188,Books,3.5,116.98,0.77
Books_1189,Books,3.5,381.78999999999996,0.6
Books_119,Books,2.75,342.4275,0.375
Books_1190,Books,2.0,566.35,0.6433333333333334
Books_1191,Books,2.8,433.16400000000004,0.5780000000000001
Books_1192,Books,3.0,628.72,0.7949999999999999
Books_1193,Books,2.0,796.5440000000001,0.45999999999999996
Books_1195,Books,3.5,128.67000000000002,0.855
Books_1196,Books,1.0,640.27,0.18
Books_1197,Books,1.0,859.09,0.44
Books_1199,Books,4.0,444.16,0.48
Books_12,Books,2.0,528.28,0.17
Books_1200,Books,4.25,513.71,0.4475
Books_1201,Books,5.0,793.18,0.92
Books_1202,Books,1.3333333333333333,743.6933333333333,0.54
Books_1203,Books,3.3333333333333335,523.2466666666667,0.47666666666666674
Books_1204,Books,3.6666666666666665,622.8466666666667,0.41333333333333333
Books_1205,Books,3.2,445.688,0.44400000000000006
Books_1206,Books,3.0,579.635,0.525
Books_1207,Books,3.142857142857143,529.8628571428571,0.48857142857142855
Books_1208,Books,2.5,581.9125,0.31
Books_1209,Books,3.6666666666666665,570.7333333333332,0.47
Books_121,Books,4.5,533.07,0.445
Books_1210,Books,3.5,770.63,0.485
Books_1211,Books,1.0,900.52,0.16
Books_1212,Books,1.0,407.155,0.5549999999999999
Books_1214,Books,3.0,232.90666666666664,0.36333333333333334
Books_1216,Books,2.5,147.36,0.49000000000000005
Books_1217,Books,3.0,506.9525,0.655
Books_1218,Books,2.75,437.3125,0.2875
Books_1219,Books,1.5,737.325,0.56
Books_122,Books,2.75,446.5875,0.375
Books_1220,Books,4.0,502.0,0.8733333333333334
Books_1223,Books,2.2,519.638,0.696
Books_1224,Books,1.0,501.49,0.535
Books_1225,Books,3.0,640.28,0.5700000000000001
Books_1226,Books,1.5,603.015,0.505
Books_1227,Books,5.0,495.62,0.27
Books_1228,Books,3.0,607.296,0.36
Books_1229,Books,2.3333333333333335,225.26999999999998,0.4666666666666666
Books_123,Books,3.75,581.13,0.4325
Books_1230,Books,1.0,508.62,0.48
Books_1231,Books,3.6,449.404,0.5660000000000001
Books_1233,Books,1.0,613.37,0.75
Books_1234,Books,3.0,640.656,0.362
Books_1235,Books,4.5,302.085,0.5650000000000001
Books_1236,Books,4.666666666666667,191.16333333333333,0.3433333333333333
Books_1237,Books,2.3333333333333335,603.6666666666666,0.38999999999999996
Books_1238,Books,2.0,560.66,0.43
Books_124,Books,3.6666666666666665,478.6666666666667,0.35333333333333333
Books_1240,Books,4.333333333333333,543.8166666666666,0.5299999999999999
Books_1241,Books,4.5,654.23,0.87
Books_1243,Books,4.0,728.1949999999999,0.565
Books_1244,Books,3.5,623.315,0.41500000000000004
Books_1245,Books,4.0,569.2833333333333,0.75
Books_1246,Books,1.0,525.62,0.99
Books_1247,Books,3.0,335.455,0.615
Books_1248,Books,3.0,392.308,0.28200000000000003
Books_1249,Books,1.6666666666666667,578.62,0.7566666666666667
Books_125,Books,4.5,605.36,0.46
Books_1250,Books,2.0,833.95,0.26
Books_1251,Books,2.75,509.865,0.5425
Books_1252,Books,5.0,999.68,0.61
Books_1253,Books,1.75,493.85749999999996,0.44
Books_1254,Books,3.5,736.685,0.3025
Books_1255,Books,5.0,759.43,0.59
Books_1256,Books,2.0,523.4871428571429,0.5471428571428572
Books_1257,Books,5.0,328.32,0.23
Books_1258,Books,2.0,450.49,0.615
Books_126,Books,2.6666666666666665,248.44333333333336,0.4466666666666667
Books_1261,Books,1.6666666666666667,471.75666666666666,0.6699999999999999
Books_1262,Books,3.0,418.14,0.78
Books_1263,Books,2.6666666666666665,482.32666666666665,0.44333333333333336
Books_1264,Books,2.5,569.59,0.6225
Books_1265,Books,2.0,134.26,0.395
Books_1266,Books,3.3333333333333335,597.03,0.7766666666666667
Books_1267,Books,2.75,608.5025,0.3225
Books_1268,Books,1.3333333333333333,791.6166666666667,0.7166666666666667
Books_1269,Books,3.0,587.794,0.554
Books_127,Books,4.0,392.41,0.21
Books_1270,Books,3.0,419.93333333333334,0.37333333333333335
Books_1271,Books,2.5,723.9449999999999,0.75
Books_1272,Books,3.0,185.63,0.65
Books_1274,Books,2.5,182.585,0.71
Books_1275,Books,3.0,148.34,0.16
Books_1276,Books,2.0,389.99,0.61
Books_1277,Books,2.0,343.44666666666666,0.5866666666666667
Books_1278,Books,1.0,569.14,0.92
Books_1279,Books,2.3333333333333335,420.27666666666664,0.5933333333333334
Books_128,Books,2.5,650.2049999999999,0.43999999999999995
Books_1280,Books,4.0,269.29,0.33
Books_1281,Books,3.2,454.53599999999994,0.466
Books_1282,Books,3.5,565.58,0.33
Books_1283,Books,3.0,695.6700000000001,0.53
Books_1284,Books,2.25,465.3225,0.7
Books_1285,Books,3.0,628.79,0.78
Books_1286,Books,2.0,567.27,0.09
Books_1287,Books,3.0,492.65,0.55
Books_1288,Books,2.6666666666666665,624.9733333333334,0.36999999999999994
Books_1289,Books,3.2857142857142856,579.3728571428571,0.27571428571428575
Books_129,Books,2.3333333333333335,477.24333333333334,0.43
Books_1290,Books,4.0,615.816,0.626
Books_1291,Books,2.25,606.745,0.6925
Books_1292,Books,3.0,543.446,0.396
Books_1293,Books,2.5,405.81500000000005,0.585
Books_1294,Books,2.5,399.62,0.7675
Books_1295,Books,3.1666666666666665,628.735,0.4116666666666667
Books_1296,Books,2.0,930.66,0.87
Books_1297,Books,3.0,522.85,0.5725
Books_1298,Books,4.0,230.14,0.01
Books_1299,Books,5.0,202.65,0.29
Books_13,Books,3.5,399.165,0.29500000000000004
Books_130,Books,3.5,531.74,0.215
Books_1300,Books,1.3333333333333333,229.47,0.32333333333333336
Books_1301,Books,2.25,543.14,0.3025
Books_1302,Books,3.0,475.425,0.835
Books_1303,Books,2.0,460.245,0.445
Books_1304,Books,1.0,522.735,0.665
Books_1305,Books,2.25,426.285,0.6375
Books_1306,Books,3.0,429.904,0.692
Books_1308,Books,3.6666666666666665,275.2733333333333,0.69
Books_131,Books,2.8333333333333335,713.5166666666668,0.5183333333333333
Books_1310,Books,5.0,731.89,0.29
Books_1311,Books,5.0,737.74,0.24
Books_1312,Books,2.5,608.135,0.59
Books_1313,Books,2.0,426.41499999999996,0.28500000000000003
Books_1314,Books,1.0,611.13,0.25
Books_1315,Books,4.75,280.47249999999997,0.4025
Books_1316,Books,3.25,494.9675,0.49
Books_1317,Books,1.0,292.5,0.09
Books_1319,Books,2.0,754.8,0.2
Books_132,Books,3.3333333333333335,556.7833333333333,0.3033333333333333
Books_1320,Books,2.5,325.9,0.495
Books_1321,Books,4.0,535.72,0.73
Books_1323,Books,2.25,515.4075,0.565
Books_1324,Books,3.5,427.02,0.58
Books_1325,Books,3.6666666666666665,871.7399999999999,0.8300000000000001
Books_1326,Books,3.0,614.554,0.508
Books_1327,Books,5.0,126.05,0.23
Books_1328,Books,2.0,925.05,0.3
Books_1329,Books,4.0,137.25,0.11
Books_133,Books,2.3333333333333335,716.2533333333334,0.5133333333333333
Books_1330,Books,3.0,499.65,0.86
Books_1331,Books,4.0,465.4125,0.1825
Books_1334,Books,3.0,386.7775,0.35250000000000004
Books_1335,Books,3.0,593.33,0.35333333333333333
Books_1336,Books,1.0,367.58,0.29
Books_1337,Books,2.5,850.1949999999999,0.28500000000000003
Books_1338,Books,4.5,772.8299999999999,0.48500000000000004
Books_1339,Books,3.0,467.855,0.385
Books_134,Books,2.0,730.7566666666667,0.12666666666666668
Books_1340,Books,3.0,352.53999999999996,0.475
Books_1341,Books,4.0,906.78,0.88
Books_1342,Books,3.6666666666666665,680.87,0.6766666666666666
Books_1343,Books,4.5,695.095,0.6
Books_1344,Books,3.0,331.7575,0.5625
Books_1345,Books,3.6666666666666665,614.43,0.4066666666666667
Books_1346,Books,2.0,524.89,0.07
Books_1347,Books,3.5,584.21,0.16
Books_1348,Books,2.0,520.64,0.41000000000000003
Books_1349,Books,3.0,532.62,0.285
Books_135,Books,2.0,448.78000000000003,0.23500000000000001
Books_1350,Books,2.0,148.05,0.02
Books_1351,Books,2.0,335.034,0.76
Books_1352,Books,2.0,388.925,0.38
Books_1353,Books,1.0,33.19,0.82
Books_1354,Books,3.6666666666666665,478.8866666666667,0.33666666666666667
Books_1355,Books,3.0,472.34000000000003,0.35
Books_1356,Books,2.5,420.5775,0.6425000000000001
Books_1359,Books,2.0,196.85999999999999,0.7649999999999999
Books_136,Books,1.0,821.75,0.07
Books_1360,Books,4.0,499.2,0.72
Books_1361,Books,2.5,415.065,0.7
Books_1362,Books,3.5,627.005,0.06
Books_1364,Books,2.0,653.3725,0.6725
Books_1365,Books,4.666666666666667,516.0433333333334,0.39666666666666667
Books_1366,Books,3.0,672.9175,0.1725
Books_1367,Books,3.0,872.95,0.42
Books_1369,Books,2.0,550.5799999999999,0.495
Books_137,Books,3.0,434.5566666666667,0.48
Books_1370,Books,2.0,744.995,0.375
Books_1371,Books,2.6666666666666665,393.9433333333333,0.39333333333333337
Books_1372,Books,1.0,927.99,0.96
Books_1373,Books,2.3333333333333335,351.31,0.59
Books_1374,Books,4.333333333333333,546.5,0.4666666666666666
Books_1375,Books,1.0,713.875,0.56
Books_1377,Books,3.0,315.46999999999997,0.23
Books_1378,Books,1.75,598.905,0.29000000000000004
Books_1379,Books,2.6666666666666665,237.67666666666665,0.6466666666666666
Books_1380,Books,2.0,402.8233333333333,0.7833333333333333
Books_1381,Books,2.0,542.0575,0.6125
Books_1382,Books,3.0,788.065,0.355
Books_1383,Books,3.5,542.2149999999999,0.645
Books_1384,Books,3.0,650.06,0.13
Books_1385,Books,3.5,481.2925,0.5175000000000001
Books_1386,Books,4.0,749.94,0.83
Books_1387,Books,3.0,823.965,0.44000000000000006
Books_1388,Books,3.0,375.89,0.755
Books_1389,Books,3.8,500.512,0.33799999999999997
Books_139,Books,4.0,605.0425,0.6425000000000001
Books_1390,Books,4.0,935.8800000000001,0.435
Books_1391,Books,4.0,101.86,0.9
Books_1392,Books,4.333333333333333,313.25,0.5933333333333334
Books_1393,Books,3.0,720.725,0.29000000000000004
Books_1394,Books,2.3333333333333335,354.02500000000003,0.5933333333333334
Books_1395,Books,2.0,527.975,0.095
Books_1396,Books,2.0,564.655,0.48
Books_1397,Books,3.0,556.6066666666667,0.5866666666666667
Books_1398,Books,3.5,631.2049999999999,0.5825
Books_1399,Books,2.0,261.85,0.38
Books_14,Books,2.0,798.61,0.45999999999999996
Books_140,Books,3.0,259.97499999999997,0.49500000000000005
Books_1400,Books,4.0,459.375,0.665
Books_1401,Books,2.0,620.33,0.37
Books_1402,Books,3.0,728.3275,0.45999999999999996
Books_1403,Books,2.0,648.8566666666667,0.48666666666666664
Books_1404,Books,3.0,406.1666666666667,0.47333333333333333
Books_1405,Books,1.5,468.6,0.435
Books_1406,Books,1.5,361.57,0.755
Books_1407,Books,3.0,651.07,0.4266666666666667
Books_1409,Books,3.0,682.775,0.515
Books_141,Books,5.0,259.19,0.37
Books_1410,Books,4.0,22.55,0.54
Books_1411,Books,2.75,537.885,0.7
Books_1412,Books,1.3333333333333333,696.5833333333334,0.7200000000000001
Books_1413,Books,2.5,305.28499999999997,0.3075
Books_1414,Books,1.6666666666666667,491.64333333333326,0.8233333333333333
Books_1415,Books,3.5,437.76,0.485
Books_1416,Books,2.4,338.24,0.5980000000000001
Books_1417,Books,3.0,322.05,0.17
Books_1418,Books,1.6666666666666667,551.9333333333334,0.7233333333333333
Books_1419,Books,3.0,569.8833333333333,0.535
Books_142,Books,2.5,551.655,0.73
Books_1420,Books,2.5,491.4075,0.5075000000000001
Books_1421,Books,3.6666666666666665,499.28,0.3233333333333333
Books_1422,Books,3.5,365.205,0.505
Books_1423,Books,4.0,592.0775,0.42500000000000004
Books_1424,Books,3.2,592.408,0.358
Books_1425,Books,4.0,802.33,1.0
Books_1426,Books,3.0,761.68,0.83
Books_1427,Books,2.0,202.34,0.15
Books_1428,Books,2.25,536.8725,0.265
Books_1429,Books,3.5,863.005,0.38
Books_143,Books,2.0,287.41,0.415
Books_1430,Books,4.0,766.85,0.26
Books_1431,Books,1.0,987.13,0.66
Books_1432,Books,2.75,517.9200000000001,0.365
Books_1434,Books,2.3333333333333335,198.99,0.5433333333333333
Books_1435,Books,2.3333333333333335,250.62,0.26666666666666666
Books_1436,Books,2.5,632.4775,0.4275
Books_1437,Books,3.0,561.34,0.6
Books_1438,Books,1.0,714.84,0.77
Books_1439,Books,2.0,613.966,0.262
Books_144,Books,2.5,145.785,0.735
Books_1440,Books,1.0,557.45,0.04
Books_1442,Books,2.6666666666666665,473.21999999999997,0.29000000000000004
Books_1443,Books,2.6,445.35200000000003,0.376
Books_1444,Books,5.0,681.825,0.52
Books_1445,Books,4.5,754.665,0.5449999999999999
Books_1446,Books,4.0,479.45,0.84
Books_1447,Books,1.0,159.15,0.84
Books_1448,Books,5.0,929.66,1.0
Books_1449,Books,2.5,453.65500000000003,0.22999999999999998
Books_145,Books,2.5,601.3225,0.5275000000000001
Books_1450,Books,2.0,319.28,0.64
Books_1451,Books,2.5,280.325,0.56
Books_1452,Books,5.0,432.115,0.20500000000000002
Books_1454,Books,2.75,297.0825,0.505
Books_1455,Books,3.0,678.8066666666667,0.57
Books_1457,Books,2.5,420.785,0.8049999999999999
Books_1458,Books,4.0,275.725,0.48500000000000004
Books_1459,Books,1.6666666666666667,539.1833333333334,0.5166666666666667
Books_146,Books,3.5,796.75,0.62
Books_1460,Books,4.0,99.43,0.595
Books_1462,Books,2.0,818.89,0.28
Books_1463,Books,3.6666666666666665,260.10999999999996,0.5666666666666668
Books_1464,Books,3.0,513.265,0.6950000000000001
Books_1465,Books,5.0,406.98,0.09
Books_1466,Books,1.6666666666666667,465.3666666666666,0.45
Books_1467,Books,4.0,851.41,0.2
Books_1468,Books,1.0,483.65,0.03
Books_1469,Books,4.0,607.73,0.41500000000000004
Books_147,Books,2.5,459.2925,0.1575
Books_1470,Books,1.75,514.0899999999999,0.5075
Books_1471,Books,3.0,294.19,0.35
Books_1472,Books,4.0,496.4775,0.6950000000000001
Books_1473,Books,3.6666666666666665,564.3433333333334,0.3733333333333333
Books_1474,Books,4.333333333333333,391.25,0.29666666666666663
Books_1475,Books,5.0,60.47,0.49
Books_1476,Books,4.0,451.15199999999993,0.47800000000000004
Books_1477,Books,3.5714285714285716,455.89285714285717,0.4685714285714285
Books_1478,Books,2.5,791.315,0.325
Books_1479,Books,3.4,457.95,0.736
Books_148,Books,3.0,622.5166666666667,0.2333333333333333
Books_1480,Books,2.0,355.6666666666667,0.38999999999999996
Books_1481,Books,4.666666666666667,206.15666666666667,0.7566666666666667
Books_1482,Books,4.0,403.874,0.44399999999999995
Books_1483,Books,3.3333333333333335,753.2833333333333,0.5466666666666666
Books_1485,Books,3.2,454.35200000000003,0.796
Books_1487,Books,2.3333333333333335,669.6566666666666,0.49666666666666665
Books_1488,Books,3.5,316.65999999999997,0.6950000000000001
Books_1489,Books,3.0,559.5250000000001,0.42500000000000004
Books_149,Books,2.6666666666666665,624.5500000000001,0.6633333333333333
Books_1490,Books,3.0,223.725,0.535
Books_1491,Books,2.2,494.316,0.6519999999999999
Books_1493,Books,4.0,187.58999999999997,0.4425
Books_1494,Books,2.5,94.805,0.53
Books_1495,Books,2.6,384.77,0.44000000000000006
Books_1496,Books,4.0,45.87,0.21
Books_1497,Books,4.0,861.87,0.785
Books_1498,Books,2.0,611.4,0.6325000000000001
Books_1499,Books,2.0,360.765,0.46499999999999997
Books_15,Books,3.0,305.395,0.725
Books_150,Books,2.6,483.34400000000005,0.586
Books_1500,Books,2.6666666666666665,473.31333333333333,0.52
Books_1502,Books,1.6666666666666667,221.20666666666662,0.4066666666666667
Books_1503,Books,2.8,555.992,0.49799999999999994
Books_1506,Books,2.3333333333333335,261.25666666666666,0.6466666666666666
Books_1507,Books,4.0,812.0,0.6133333333333333
Books_1508,Books,2.6666666666666665,527.9033333333333,0.49
Books_1509,Books,2.6666666666666665,424.1666666666667,0.6583333333333333
Books_1510,Books,3.3333333333333335,704.62,0.32666666666666666
Books_1512,Books,4.666666666666667,622.5766666666667,0.3633333333333333
Books_1513,Books,2.8,559.586,0.6060000000000001
Books_1514,Books,4.0,467.76,0.6
Books_1515,Books,2.0,330.44,0.7166666666666667
Books_1516,Books,1.0,26.86,0.99
Books_1517,Books,3.0,89.85,0.61
Books_1518,Books,1.0,466.26,0.66
Books_1519,Books,4.0,468.115,0.4525
Books_152,Books,1.5,113.195,0.375
Books_1520,Books,3.0,697.3100000000001,0.36000000000000004
Books_1521,Books,2.0,815.44,0.54
Books_1522,Books,2.0,80.78,0.99
Books_1524,Books,3.0,890.32,0.89
Books_1525,Books,2.75,395.63249999999994,0.605
Books_1526,Books,5.0,281.275,0.74
Books_1527,Books,2.0,629.7625,0.55
Books_1528,Books,2.6666666666666665,568.7266666666666,0.5033333333333333
Books_153,Books,1.5,566.9625,0.46499999999999997
Books_1531,Books,3.1666666666666665,367.4216666666666,0.6216666666666667
Books_1532,Books,4.0,833.495,0.39
Books_1533,Books,1.0,672.375,0.76
Books_1536,Books,3.0,975.92,0.04
Books_1537,Books,2.0,588.94,0.77
Books_1538,Books,3.5,568.1916666666667,0.32666666666666666
Books_1539,Books,3.4285714285714284,536.0485714285714,0.6028571428571429
Books_154,Books,5.0,635.935,0.395
Books_1540,Books,3.5,557.0699999999999,0.645
Books_1541,Books,3.5,462.375,0.32
Books_1542,Books,5.0,625.37,0.19
Books_1543,Books,1.5,608.075,0.8400000000000001
Books_1544,Books,2.0,110.265,0.24
Books_1545,Books,2.5,421.0125,0.44
Books_1547,Books,4.0,363.81666666666666,0.3933333333333333
Books_1548,Books,1.0,949.125,0.73
Books_1549,Books,4.0,815.09,0.48
Books_155,Books,3.0,595.5666666666667,0.4566666666666667
Books_1550,Books,2.0,204.04,0.56
Books_1551,Books,2.5,358.66999999999996,0.73
Books_1552,Books,3.6666666666666665,392.49333333333334,0.3633333333333333
Books_1553,Books,3.0,410.525,0.4975
Books_1554,Books,4.5,227.57999999999998,0.27
Books_1555,Books,3.0,444.17,0.7733333333333334
Books_1556,Books,3.3333333333333335,338.4433333333333,0.6733333333333333
Books_1557,Books,4.0,491.045,0.32
Books_1559,Books,1.5,661.085,0.375
Books_156,Books,3.75,483.985,0.705
Books_1560,Books,3.0,557.1133333333333,0.4366666666666667
Books_1561,Books,3.3333333333333335,564.39,0.8799999999999999
Books_1562,Books,3.0,19.04,0.06
Books_1563,Books,2.5,584.875,0.685
Books_1564,Books,3.25,379.7475,0.49
Books_1565,Books,1.5,582.635,0.52
Books_1566,Books,1.0,715.92,0.53
